seed,dtype,point,quantized_point,order,observed,reference,reference_magnitude,absolute_error,scaled_error
20260919,float64,0.5,0.5,6,-1.1711721643481259,-1.171172164348126,1.171172164348126,2.220446049250313e-16,1.8959177111985175e-16
20260919,float64,0.5,0.5,7,1.7812068869090725,1.781206886909071,1.781206886909071,1.5543122344752192e-15,8.726174628554338e-16
20260919,float64,0.5,0.5,8,21.7472175249071,21.747217524907104,21.747217524907104,3.552713678800501e-15,1.6336405679170567e-16
20260919,float64,0.5,0.5,9,-59.402907185414186,-59.402907185414136,59.402907185414136,4.973799150320701e-14,8.372989447799239e-16
20260919,float64,0.5,0.5,10,-341.53433275882685,-341.5343327588272,341.5343327588272,3.410605131648481e-13,9.986126736069205e-16
20260919,float64,0.9,0.9,0,-0.2116642056848356,-0.21166420568483557,0.21166420568483557,2.7755575615628914e-17,2.7755575615628914e-17
20260919,float64,0.9,0.9,1,-0.08525631645384657,-0.08525631645384657,0.08525631645384657,0.0,0.0
20260919,float64,0.9,0.9,2,0.041849714661253944,0.04184971466125392,0.04184971466125392,2.0816681711721685e-17,2.0816681711721685e-17
20260919,float64,0.9,0.9,3,0.05676403701254142,0.05676403701254141,0.05676403701254141,1.3877787807814457e-17,1.3877787807814457e-17
20260919,float64,0.9,0.9,4,-0.07423953602513747,-0.07423953602513741,0.07423953602513741,5.551115123125783e-17,5.551115123125783e-17
20260919,float64,0.9,0.9,5,-0.33112988126342036,-0.3311298812634203,0.3311298812634203,5.551115123125783e-17,5.551115123125783e-17
20260919,float64,0.9,0.9,6,0.44628476860588356,0.4462847686058826,0.4462847686058826,9.43689570931383e-16,9.43689570931383e-16
20260919,float64,0.9,0.9,7,4.128353778435073,4.128353778435072,4.128353778435072,8.881784197001252e-16,2.151410628468003e-16
20260919,float64,0.9,0.9,8,-9.14127119448161,-9.141271194481599,9.141271194481599,1.0658141036401503e-14,1.1659364228068858e-15
20260919,float64,0.9,0.9,9,-52.49000668347707,-52.49000668347708,52.49000668347708,7.105427357601002e-15,1.3536724048156132e-16
20260919,float64,0.9,0.9,10,236.0924198078285,236.09241980782838,236.09241980782838,1.1368683772161603e-13,4.815353149167324e-16
20260920,float32,-0.9,-0.8999999761581421,0,0.11471927165985107,0.11471927314231233,0.11471927314231233,1.4824612509789503e-09,1.4824612509789503e-09
20260920,float32,-0.9,-0.8999999761581421,1,-0.13184279203414917,-0.13184278091402551,0.13184278091402551,1.1120123655228298e-08,1.1120123655228298e-08
20260920,float32,-0.9,-0.8999999761581421,2,-0.12394007295370102,-0.12394006443758458,0.12394006443758458,8.516116437040644e-09,8.516116437040644e-09
20260920,float32,-0.9,-0.8999999761581421,3,0.0332840234041214,0.03328401890819415,0.03328401890819415,4.49592724854897e-09,4.49592724854897e-09
20260920,float32,-0.9,-0.8999999761581421,4,0.39172208309173584,0.3917220157135557,0.3917220157135557,6.737818014634911e-08,6.737818014634911e-08
20260920,float32,-0.9,-0.8999999761581421,5,0.5534857511520386,0.553485698779292,0.553485698779292,5.2372746583984053e-08,5.2372746583984053e-08
20260920,float32,-0.9,-0.8999999761581421,6,-1.7431882619857788,-1.7431877045503323,1.7431877045503323,5.574354464688014e-07,3.19779358822747e-07
20260920,float32,-0.9,-0.8999999761581421,7,-10.645301818847656,-10.6453009133502,10.6453009133502,9.054974565714247e-07,8.506076661824058e-08
20260920,float32,-0.9,-0.8999999761581421,8,-1.99342942237854,-1.9934326733580787,1.9934326733580787,3.2509795386825857e-06,1.6308449149707576e-06
20260920,float32,-0.9,-0.8999999761581421,9,220.2120361328125,220.21195995477115,220.21195995477115,7.617804135406914e-05,3.4593053606041734e-07
20260920,float32,-0.9,-0.8999999761581421,10,668.7679443359375,668.7678891424047,668.7678891424047,5.519353283034434e-05,8.253017784858337e-08
20260920,float32,-0.5,-0.5,0,0.05287379026412964,0.05287381737557266,0.05287381737557266,2.7111443021143877e-08,2.7111443021143877e-08
20260920,float32,-0.5,-0.5,1,-0.17419345676898956,-0.17419345508794254,0.17419345508794254,1.6810470238048936e-09,1.6810470238048936e-09
20260920,float32,-0.5,-0.5,2,-0.07608729600906372,-0.07608728226688945,0.07608728226688945,1.3742174273523311e-08,1.3742174273523311e-08
20260920,float32,-0.5,-0.5,3,0.20547179877758026,0.2054718119923767,0.2054718119923767,1.3214796451554989e-08,1.3214796451554989e-08
20260920,float32,-0.5,-0.5,4,0.3779289722442627,0.3779289757713064,0.3779289757713064,3.5270437126477816e-09,3.5270437126477816e-09
20260920,float32,-0.5,-0.5,5,-0.7716700434684753,-0.7716701424112882,0.7716701424112882,9.894281283173711e-08,9.894281283173711e-08
20260920,float32,-0.5,-0.5,6,-3.8083226680755615,-3.808322919127577,3.808322919127577,2.510520156207008e-07,6.592193491780171e-08
20260920,float32,-0.5,-0.5,7,4.459308624267578,4.459308848154795,4.459308848154795,2.2388721721000593e-07,5.020670799750674e-08
20260920,float32,-0.5,-0.5,8,53.823368072509766,53.82337324575807,53.82337324575807,5.173248304402023e-06,9.611527469266778e-08
20260920,float32,-0.5,-0.5,9,-83.46475219726562,-83.46473641959629,83.46473641959629,1.5777669332806e-05,1.8903395625055414e-07
20260920,float32,-0.5,-0.5,10,-994.7459716796875,-994.7459855311179,994.7459855311179,1.3851430367139983e-05,1.3924590366398296e-08
20260920,float32,0.0,0.0,0,-0.038741059601306915,-0.03874105674182258,0.03874105674182258,2.8594843368145995e-09,2.8594843368145995e-09
20260920,float32,0.0,0.0,1,-0.18151187896728516,-0.18151191208442238,0.18151191208442238,3.3117137226978954e-08,3.3117137226978954e-08
20260920,float32,0.0,0.0,2,0.05004318803548813,0.050043196638412765,0.050043196638412765,8.602924636558207e-09,8.602924636558207e-09
20260920,float32,0.0,0.0,3,0.241683229804039,0.24168320821849534,0.24168320821849534,2.1585543658053652e-08,2.1585543658053652e-08
20260920,float32,0.0,0.0,4,-0.28233352303504944,-0.2823335528481126,0.2823335528481126,2.98130631848359e-08,2.98130631848359e-08
20260920,float32,0.0,0.0,5,-1.3163717985153198,-1.3163720463217277,1.3163720463217277,2.478064078381692e-07,1.8824952150161666e-07
20260920,float32,0.0,0.0,6,2.5465404987335205,2.5465401423664193,2.5465401423664193,3.5636710116193626e-07,1.3994167821394543e-07
20260920,float32,0.0,0.0,7,15.113191604614258,15.113193583922955,15.113193583922955,1.979308697386273e-06,1.309656153343932e-07
20260920,float32,0.0,0.0,8,-21.421396255493164,-21.421390952046004,21.421390952046004,5.3034471605428735e-06,2.4757716118505973e-07
20260920,float32,0.0,0.0,9,-280.8305969238281,-280.8306517709676,280.8306517709676,5.4847139494995645e-05,1.9530325179648273e-07
20260920,float32,0.0,0.0,10,-801.0775146484375,-801.0785328934272,801.0785328934272,0.0010182449897229162,1.2710925931882138e-06
20260920,float32,0.5,0.5,0,-0.11920955032110214,-0.11920956390065308,0.11920956390065308,1.357955094205554e-08,1.357955094205554e-08
20260920,float32,0.5,0.5,1,-0.1346602886915207,-0.13466029048619613,0.13466029048619613,1.7946754360398387e-09,1.7946754360398387e-09
20260920,float32,0.5,0.5,2,0.11782357841730118,0.11782355555738148,0.11782355555738148,2.2859919693307695e-08,2.2859919693307695e-08
20260920,float32,0.5,0.5,3,0.016661640256643295,0.01666165425832867,0.01666165425832867,1.4001685373632444e-08,1.4001685373632444e-08
20260920,float32,0.5,0.5,4,-0.4342147409915924,-0.4342147013973213,0.4342147013973213,3.959427108402025e-08,3.959427108402025e-08
20260920,float32,0.5,0.5,5,0.7346656918525696,0.7346656711722497,0.7346656711722497,2.068031990098973e-08,2.068031990098973e-08
20260920,float32,0.5,0.5,6,2.7845332622528076,2.7845331880635955,2.7845331880635955,7.418921210700091e-08,2.6643321194743296e-08
20260920,float32,0.5,0.5,7,-15.244038581848145,-15.244036745323967,15.244036745323967,1.8365241771789442e-06,1.2047492457942868e-07
20260920,float32,0.5,0.5,8,-25.385889053344727,-25.38589612383972,25.38589612383972,7.0704949948208196e-06,2.785205990101317e-07
20260920,float32,0.5,0.5,9,415.41607666015625,415.41607914652707,415.41607914652707,2.4863708176781074e-06,5.985254164418382e-09
20260920,float32,0.5,0.5,10,218.43016052246094,218.430466578895,218.430466578895,0.0003060564340557903,1.4011618381323452e-06
20260920,float32,0.9,0.8999999761581421,0,-0.1638597846031189,-0.16385977756468387,0.16385977756468387,7.038435029249612e-09,7.038435029249612e-09
20260920,float32,0.9,0.8999999761581421,1,-0.08989682048559189,-0.08989682136141297,0.08989682136141297,8.758210823245349e-10,8.758210823245349e-10
20260920,float32,0.9,0.8999999761581421,2,0.09923984855413437,0.09923986537119957,0.09923986537119957,1.6817065198737602e-08,1.6817065198737602e-08
20260920,float32,0.9,0.8999999761581421,3,-0.08478698134422302,-0.08478698723666882,0.08478698723666882,5.8924457951858855e-09,5.8924457951858855e-09
20260920,float32,0.9,0.8999999761581421,4,-0.07535157352685928,-0.07535163289281215,0.07535163289281215,5.936595286193391e-08,5.936595286193391e-08
20260920,float32,0.9,0.8999999761581421,5,0.7394371628761292,0.7394373151644373,0.7394373151644373,1.522883081861437e-07,1.522883081861437e-07
20260920,float32,0.9,0.8999999761581421,6,-1.8228051662445068,-1.8228050600172099,1.8228050600172099,1.0622729695874966e-07,5.827682799923033e-08
20260920,float32,0.9,0.8999999761581421,7,-2.9570438861846924,-2.957045188813391,2.957045188813391,1.3026286986850266e-06,4.405170078607247e-07
20260920,float32,0.9,0.8999999761581421,8,44.90595245361328,44.90595204074604,44.90595204074604,4.128672443926007e-07,9.194042785641865e-09
20260920,float32,0.9,0.8999999761581421,9,-125.07413482666016,-125.07413498596716,125.07413498596716,1.5930700669741782e-07,1.2737006473424059e-09
20260920,float32,0.9,0.8999999761581421,10,-855.2775268554688,-855.2776467843743,855.2776467843743,0.00011992890551937307,1.4022219096953506e-07
20260920,float64,-0.9,-0.9,0,0.11471927628568918,0.11471927628568915,0.11471927628568915,2.7755575615628914e-17,2.7755575615628914e-17
20260920,float64,-0.9,-0.9,1,-0.1318427779590641,-0.1318427779590641,0.1318427779590641,0.0,0.0
20260920,float64,-0.9,-0.9,2,-0.12394006523113735,-0.12394006523113732,0.12394006523113732,2.7755575615628914e-17,2.7755575615628914e-17
20260920,float64,-0.9,-0.9,3,0.033284009568813666,0.03328400956881366,0.03328400956881366,6.938893903907228e-18,6.938893903907228e-18
20260920,float64,-0.9,-0.9,4,0.3917220025174279,0.3917220025174278,0.3917220025174278,1.1102230246251565e-16,1.1102230246251565e-16
20260920,float64,-0.9,-0.9,5,0.5534857403401227,0.5534857403401225,0.5534857403401225,1.1102230246251565e-16,1.1102230246251565e-16
20260920,float64,-0.9,-0.9,6,-1.7431874507465819,-1.7431874507465808,1.7431874507465808,1.1102230246251565e-15,6.368925063966384e-16
20260920,float64,-0.9,-0.9,7,-10.645300865823003,-10.645300865822998,10.645300865822998,5.329070518200751e-15,5.006030910136006e-16
20260920,float64,-0.9,-0.9,8,-1.9934379236201534,-1.993437923620153,1.993437923620153,4.440892098500626e-16,2.2277553997948484e-16
20260920,float64,-0.9,-0.9,9,220.21194401010035,220.21194401010032,220.21194401010032,2.842170943040401e-14,1.290652491996547e-16
20260920,float64,-0.9,-0.9,10,668.7680405376486,668.7680405376484,668.7680405376484,2.2737367544323206e-13,3.3998884764355305e-16
20260920,float64,-0.5,-0.5,0,0.052873817375572674,0.05287381737557266,0.05287381737557266,1.3877787807814457e-17,1.3877787807814457e-17
20260920,float64,-0.5,-0.5,1,-0.1741934550879426,-0.17419345508794254,0.17419345508794254,5.551115123125783e-17,5.551115123125783e-17
20260920,float64,-0.5,-0.5,2,-0.07608728226688946,-0.07608728226688945,0.07608728226688945,1.3877787807814457e-17,1.3877787807814457e-17
20260920,float64,-0.5,-0.5,3,0.20547181199237677,0.2054718119923767,0.2054718119923767,5.551115123125783e-17,5.551115123125783e-17
20260920,float64,-0.5,-0.5,4,0.37792897577130646,0.3779289757713064,0.3779289757713064,5.551115123125783e-17,5.551115123125783e-17
20260920,float64,-0.5,-0.5,5,-0.7716701424112882,-0.7716701424112882,0.7716701424112882,0.0,0.0
20260920,float64,-0.5,-0.5,6,-3.808322919127578,-3.808322919127577,3.808322919127577,8.881784197001252e-16,2.332203540931849e-16
20260920,float64,-0.5,-0.5,7,4.45930884815479,4.459308848154795,4.459308848154795,5.329070518200751e-15,1.1950440527136514e-15
20260920,float64,-0.5,-0.5,8,53.82337324575807,53.82337324575807,53.82337324575807,0.0,0.0
20260920,float64,-0.5,-0.5,9,-83.46473641959604,-83.46473641959629,83.46473641959629,2.5579538487363607e-13,3.0647120669943083e-15
20260920,float64,-0.5,-0.5,10,-994.7459855311183,-994.7459855311179,994.7459855311179,4.547473508864641e-13,4.571492195001561e-16
20260920,float64,0.0,0.0,0,-0.038741056741822544,-0.03874105674182258,0.03874105674182258,3.469446951953614e-17,3.469446951953614e-17
20260920,float64,0.0,0.0,1,-0.1815119120844224,-0.18151191208442238,0.18151191208442238,2.7755575615628914e-17,2.7755575615628914e-17
20260920,float64,0.0,0.0,2,0.05004319663841276,0.050043196638412765,0.050043196638412765,6.938893903907228e-18,6.938893903907228e-18
20260920,float64,0.0,0.0,3,0.24168320821849537,0.24168320821849534,0.24168320821849534,2.7755575615628914e-17,2.7755575615628914e-17
20260920,float64,0.0,0.0,4,-0.2823335528481128,-0.2823335528481126,0.2823335528481126,1.6653345369377348e-16,1.6653345369377348e-16
20260920,float64,0.0,0.0,5,-1.3163720463217277,-1.3163720463217277,1.3163720463217277,0.0,0.0
20260920,float64,0.0,0.0,6,2.5465401423664207,2.5465401423664193,2.5465401423664193,1.3322676295501878e-15,5.231677315371725e-16
20260920,float64,0.0,0.0,7,15.113193583922955,15.113193583922955,15.113193583922955,0.0,0.0
20260920,float64,0.0,0.0,8,-21.42139095204602,-21.421390952046004,21.421390952046004,1.7763568394002505e-14,8.292443956495676e-16
20260920,float64,0.0,0.0,9,-280.83065177096773,-280.8306517709676,280.8306517709676,1.1368683772161603e-13,4.048234656889723e-16
20260920,float64,0.0,0.0,10,-801.0785328934273,-801.0785328934272,801.0785328934272,1.1368683772161603e-13,1.4191721916575255e-16
20260920,float64,0.5,0.5,0,-0.11920956390065307,-0.11920956390065308,0.11920956390065308,1.3877787807814457e-17,1.3877787807814457e-17
20260920,float64,0.5,0.5,1,-0.1346602904861961,-0.13466029048619613,0.13466029048619613,2.7755575615628914e-17,2.7755575615628914e-17
20260920,float64,0.5,0.5,2,0.1178235555573815,0.11782355555738148,0.11782355555738148,1.3877787807814457e-17,1.3877787807814457e-17
20260920,float64,0.5,0.5,3,0.016661654258328655,0.01666165425832867,0.01666165425832867,1.3877787807814457e-17,1.3877787807814457e-17
20260920,float64,0.5,0.5,4,-0.4342147013973214,-0.4342147013973213,0.4342147013973213,5.551115123125783e-17,5.551115123125783e-17
20260920,float64,0.5,0.5,5,0.7346656711722499,0.7346656711722497,0.7346656711722497,2.220446049250313e-16,2.220446049250313e-16
20260920,float64,0.5,0.5,6,2.784533188063595,2.7845331880635955,2.7845331880635955,4.440892098500626e-16,1.5948425817071646e-16
20260920,float64,0.5,0.5,7,-15.244036745323976,-15.244036745323967,15.244036745323967,8.881784197001252e-15,5.826399099782868e-16
20260920,float64,0.5,0.5,8,-25.385896123839707,-25.38589612383972,25.38589612383972,1.4210854715202004e-14,5.597933059316621e-16
20260920,float64,0.5,0.5,9,415.4160791465271,415.41607914652707,415.41607914652707,5.684341886080802e-14,1.3683490291852185e-16
20260920,float64,0.5,0.5,10,218.43046657889417,218.430466578895,218.430466578895,8.242295734817162e-13,3.773418545457405e-15
20260920,float64,0.9,0.9,0,-0.16385977970799115,-0.16385977970799107,0.16385977970799107,8.326672684688674e-17,8.326672684688674e-17
20260920,float64,0.9,0.9,1,-0.08989681899535018,-0.08989681899535022,0.08989681899535022,4.163336342344337e-17,4.163336342344337e-17
20260920,float64,0.9,0.9,2,0.09923986334972021,0.09923986334972024,0.09923986334972024,2.7755575615628914e-17,2.7755575615628914e-17
20260920,float64,0.9,0.9,3,-0.08478698903319154,-0.08478698903319154,0.08478698903319154,0.0,0.0
20260920,float64,0.9,0.9,4,-0.07535161526325325,-0.07535161526325324,0.07535161526325324,1.3877787807814457e-17,1.3877787807814457e-17
20260920,float64,0.9,0.9,5,0.7394372717053771,0.7394372717053772,0.7394372717053772,1.1102230246251565e-16,1.1102230246251565e-16
20260920,float64,0.9,0.9,6,-1.822805130518649,-1.8228051305186486,1.8228051305186486,4.440892098500626e-16,2.4362955886771314e-16
20260920,float64,0.9,0.9,7,-2.957044118172098,-2.957044118172098,2.957044118172098,0.0,0.0
20260920,float64,0.9,0.9,8,44.90594905874603,44.90594905874603,44.90594905874603,0.0,0.0
20260920,float64,0.9,0.9,9,-125.07415537737269,-125.07415537737278,125.07415537737278,8.526512829121202e-14,6.817166027142117e-16
20260920,float64,0.9,0.9,10,-855.2774347680262,-855.2774347680254,855.2774347680254,7.958078640513122e-13,9.30467508788136e-16
