seed,dtype,point,quantized_point,order,observed,reference,reference_decimal,reference_magnitude,absolute_error,scaled_error
20260919,float32,-0.5,-0.5,9,-356.62042236328125,-356.6203902433659,-356.620390243365892280246817584783835147029334944833852672147208122876049765521831517058521495420659,356.6203902433659,3.211991535771975e-05,9.006752344082287e-08
20260919,float32,-0.5,-0.5,10,-464.6717834472656,-464.6719169199602,-464.6719169199601930835093520037111080895648698005293161787233507781341561089370270875366087126924071,464.6719169199602,0.0001334726945680835,2.8724071696175734e-07
20260919,float32,0.0,0.0,0,-0.12536734342575073,-0.12536734940072386,-0.1253673494007238570278890628728358460584616013617002177957195531979641527062648702097493966082548895,0.12536734940072386,5.974973124606014e-09,5.974973124606014e-09
20260919,float32,0.0,0.0,1,-0.0989939421415329,-0.09899395146377575,-0.09899395146377574450857981694024406769665066076659840789705747545604343568710498877528455781390879609,0.09899395146377575,9.322242846559362e-09,9.322242846559362e-09
20260919,float32,0.0,0.0,2,-0.007206094451248646,-0.007206094714989584,-0.007206094714989584008313808223482112593199152589018213478527114247338852149135687764388963827589807837,0.007206094714989584,2.6374093822584313e-10,2.6374093822584313e-10
20260919,float32,0.0,0.0,3,0.04042888060212135,0.04042887577309032,0.04042887577309031739849710533039883032360990761229633477190619842169148797897518645075005420229996235,0.04042887577309032,4.829031035750917e-09,4.829031035750917e-09
20260919,float32,0.0,0.0,4,0.0026557554956525564,0.002655764992805429,0.002655764992805428969347854200532736237080838015871220211331222486968748606545162370769230022051115535,0.002655764992805429,9.497152872549975e-09,9.497152872549975e-09
20260919,float32,0.0,0.0,5,0.1622544676065445,0.16225456701037924,0.1622545670103792463489953327131290622999780181463119132672213770539642363800606862457263378457179746,0.16225456701037924,9.940383475172009e-08,9.940383475172009e-08
20260919,float32,0.0,0.0,6,0.6765133738517761,0.6765131602880015,0.6765131602880014888356978733818964138845480090484224630474496708533686547012745578178719073885490371,0.6765131602880015,2.1356377463421117e-07,2.1356377463421117e-07
20260919,float32,0.0,0.0,7,-6.288757801055908,-6.288757848181591,-6.288757848181591528475095873750021596429275689464052599202442334827439568527534045194491721016436009,6.288757848181591,4.7125683325350096e-08,7.493639358204354e-09
20260919,float32,0.0,0.0,8,-13.566444396972656,-13.566434951464537,-13.56643495146453622248185576858856118159863139335739333960857542936464050183135474003825345532338368,13.566434951464537,9.445508120027518e-06,6.962409913746609e-07
20260919,float32,0.0,0.0,9,206.4390411376953,206.4389890161912,206.4389890161911844393562859522527660644092463908246041955558191852881168384678554284793428528866075,206.4389890161912,5.2121504128060645e-05,2.524789739402023e-07
20260919,float32,0.0,0.0,10,-180.045166015625,-180.04544862030286,-180.0454486203028712681559311312239856032374938256000323070149599341966844855738034027682923601414806,180.04544862030286,0.00028260467787126817,1.5696296687135482e-06
20260919,float32,0.5,0.5,0,-0.17486901581287384,-0.17486902467141105,-0.1748690246714110446709994951672028980025249779674689865331527999488910341711607638634471574871930551,0.17486902467141105,8.858537204338967e-09,8.858537204338967e-09
20260919,float32,0.5,0.5,1,-0.09702902287244797,-0.09702903811282221,-0.09702903811282220108489952787945851710973791505209417510059285477199109448714716446696103160162643513,0.09702903811282221,1.5240374233555604e-08,1.5240374233555604e-08
20260919,float32,0.5,0.5,2,0.016829419881105423,0.016829427958549095,0.01682942795854909650518608697638472234284448157104892932282969503558417373904626356601758267510053812,0.016829427958549095,8.077443673531553e-09,8.077443673531553e-09
20260919,float32,0.5,0.5,3,0.060022756457328796,0.06002276041233404,0.06002276041233404150613125574983273798434171080329687310110724677175586877729050048814226737745449237,0.06002276041233404,3.955005245119412e-09,3.955005245119412e-09
20260919,float32,0.5,0.5,4,0.045825693756341934,0.04582566991245289,0.04582566991245288817082692540036239299934055460343347952246120314170587228034178931906113548381111444,0.04582566991245289,2.3843889046033275e-08,2.3843889046033275e-08
20260919,float32,0.5,0.5,5,-0.1554197072982788,-0.15541964041588166,-0.15541964041588167316416104790114210204105569310251952244686424244481650196918053627193621381189811,0.15541964041588166,6.688239713542958e-08,6.688239713542958e-08
20260919,float32,0.5,0.5,6,-1.1711719036102295,-1.171172164348126,-1.171172164348126153910498997976158761222054477092872450117367788646028651393748344265614168834447964,1.171172164348126,2.60737896661723e-07,2.2262986143190107e-07
20260919,float32,0.5,0.5,7,1.781206488609314,1.781206886909071,1.781206886909070939380368260778566843186286571692571382473601881740703854254245871943783097811004846,1.781206886909071,3.9829975697453663e-07,2.2361229338479953e-07
20260919,float32,0.5,0.5,8,21.74721336364746,21.747217524907104,21.74721752490710276579687883094366096647166878943533579594436021613977973356717070695350607672658106,21.747217524907104,4.1612596418282965e-06,1.9134676135291348e-07
20260919,float32,0.5,0.5,9,-59.40287780761719,-59.402907185414136,-59.40290718541413750242380649351570612996588889476013471069110234546492844144828773181333493256513638,59.402907185414136,2.9377796950002424e-05,4.945515016345174e-07
20260919,float32,0.5,0.5,10,-341.5343322753906,-341.5343327588272,-341.5343327588271948849734534105046032009313776801442440231850653729586905002070198224267574525656262,341.5343327588272,4.834365698849734e-07,1.4154845458138752e-09
20260919,float32,0.9,0.8999999761581421,0,-0.21166421473026276,-0.21166420365216657,-0.2116642036521665723387745966781790336692232515329891945731607760561761810015659047781030788465255714,0.21166420365216657,1.1078096184008882e-08,1.1078096184008882e-08
20260919,float32,0.9,0.8999999761581421,1,-0.08525630086660385,-0.0852563174516215,-0.08525631745162149951798107602119799527822344877708909820850109489198767685605777671774187070837138542,0.0852563174516215,1.658501764819962e-08,1.658501764819962e-08
20260919,float32,0.9,0.8999999761581421,2,0.04184970632195473,0.0418497133078938,0.04184971330789379452233709762714454102064837086775546927235373688978002656876483035445779639172374915,0.0418497133078938,6.985939067349486e-09,6.985939067349486e-09
20260919,float32,0.9,0.8999999761581421,3,0.056764040142297745,0.056764038782549785,0.05676403878254978786015560379548811431440447211855403824689173388808478765500491124978880383298081915,0.056764038782549785,1.359747956890821e-09,1.359747956890821e-09
20260919,float32,0.9,0.8999999761581421,4,-0.07423952221870422,-0.0742395281303857,-0.07423952813038569624503220274473597540202884393387272006589148876937964603354596849750350084758263552,0.0742395281303857,5.91168147261222e-09,5.91168147261222e-09
20260919,float32,0.9,0.8999999761581421,5,-0.3311298191547394,-0.33112989190367714,-0.3311298919036771548164047612111163488859445215681956934485543211984752471937069604430979738419545484,0.33112989190367714,7.274893777493359e-08,7.274893777493359e-08
20260919,float32,0.9,0.8999999761581421,6,0.44628459215164185,0.44628467017825574,0.4462846701782557564927808130169936286372652683618000361802830046701549861376037139997576103437140526,0.44628467017825574,7.802661391078966e-08,7.802661391078966e-08
20260919,float32,0.9,0.8999999761581421,7,4.128353118896484,4.128353996379946,4.128353996379946059361612193687354308118877190381500178016417244085582166791778395054069442070396538,4.128353996379946,8.774834616843616e-07,2.1255044079403213e-07
20260919,float32,0.9,0.8999999761581421,8,-9.141271591186523,-9.141269943022248,-9.141269943022248935622640501216805285696630613119538844486262009708002853573743965257669106713681548,9.141269943022248,1.6481642745018773e-06,1.8029926747322027e-07
20260919,float32,0.9,0.8999999761581421,9,-52.4899787902832,-52.49001231235902,-52.4900123123590178765954018124118023014164706319312713481372713713467754799495240093009208344904144,52.49001231235902,3.3522075814751594e-05,6.386372252166279e-07
20260919,float32,0.9,0.8999999761581421,10,236.0924530029297,236.09242066756312,236.0924206675631073747465772896353882706069404090899757454763156947703055192430942268528067505302817,236.09242066756312,3.233536658012525e-05,1.3696062960723343e-07
20260919,float64,-0.9,-0.9,0,-0.044050003600294665,-0.04405000360029468,-0.04405000360029467669991387553372842158271357742572202385830998899725989599401161771157112771838709304,0.04405000360029468,1.1259818077330327e-17,1.1259818077330327e-17
20260919,float64,-0.9,-0.9,1,-0.07710122966023354,-0.07710122966023358,-0.07710122966023358069517509870162625048755103608473918107621371175760409330713276907427371668871315838,0.07710122966023358,3.895458686196686e-17,3.895458686196686e-17
20260919,float64,-0.9,-0.9,2,-0.03568914414339695,-0.03568914414339697,-0.03568914414339697035889636792335258138336486168773163959952304379702520777046015607346502062150068164,0.03568914414339697,1.7290570695802943e-17,1.7290570695802943e-17
20260919,float64,-0.9,-0.9,3,0.002422025169178735,0.0024220251691787604,0.002422025169178760413892607592748459202741162478545670433445142588057113926853482922917087348602348317,0.0024220251691787604,2.5197684864684226e-17,2.5197684864684226e-17
20260919,float64,-0.9,-0.9,4,0.0768109639829793,0.07681096398297937,0.07681096398297937690625109041603096307628892620687235837740942152712369222109891792859948913662291761,0.07681096398297937,7.185264000497509e-17,7.185264000497509e-17
20260919,float64,-0.9,-0.9,5,0.2048451543667494,0.20484515436674916,0.2048451543667491498908247763162812976019492822256527967311948000609059710376645826917711144877745645,0.20484515436674916,2.6024445961639257e-16,2.6024445961639257e-16
20260919,float64,-0.9,-0.9,6,-0.7906190664681,-0.790619066468101,-0.7906190664681009361627490368821999396658587279063943840300119739401697919533244683422327147213936965,0.790619066468101,9.514946770257642e-16,9.514946770257642e-16
20260919,float64,-0.9,-0.9,7,-6.795391668674369,-6.79539166867437,-6.795391668674369649283251892834453750893105214358854926065487464504951157024520139398648304826323211,6.79539166867437,9.256260987243742e-16,1.3621379662210747e-16
20260919,float64,-0.9,-0.9,8,12.198546444645732,12.198546444645757,12.19854644464575627334157241733979436601427469067575728966676048136868681085941293877062494903522242,12.198546444645757,2.4150306085979028e-14,1.9797691631185446e-15
20260919,float64,-0.9,-0.9,9,297.35968647619256,297.3596864761924,297.3596864761923912683296309091143737667910492385355354856897654039062946210502664932825449437305524,297.3596864761924,1.731732600076817e-13,5.823696616708214e-16
20260919,float64,-0.9,-0.9,10,187.25970481125557,187.25970481125447,187.2597048112544534691375003003076869430866672426097254887698403782989229693953710136508757906456462,187.25970481125447,1.1205171352929629e-12,5.983760021529303e-15
20260919,float64,-0.5,-0.5,0,-0.07762668563084978,-0.07762668563084978,-0.07762668563084977949687106734929105909396147738412474339900724259020106022468407156792881280858766494,0.07762668563084978,3.476025713152937e-18,3.476025713152937e-18
20260919,float64,-0.5,-0.5,1,-0.09024296624455284,-0.09024296624455286,-0.09024296624455286257792343666033244552799853638693191696893396613890645843768128479286824702231505816,0.09024296624455286,1.8476211695073565e-17,1.8476211695073565e-17
20260919,float64,-0.5,-0.5,2,-0.027656213401957255,-0.027656213401957265,-0.027656213401957264884702506982699426937252112894098357467915211902817488111892887830791746389309894,0.027656213401957265,1.0274061150120411e-17,1.0274061150120411e-17
20260919,float64,-0.5,-0.5,3,0.03638495517365622,0.036384955173656204,0.03638495517365620177638233379959989731724114381357399276604893611401075071855384744829969130912268883,0.036384955173656204,1.617631114746607e-17,1.617631114746607e-17
20260919,float64,-0.5,-0.5,4,0.05731193837054783,0.05731193837054787,0.05731193837054786914386469269770268471582879541966915187404083626141874805512201648063055680284000336,0.05731193837054787,4.0840772617722494e-17,4.0840772617722494e-17
20260919,float64,-0.5,-0.5,5,-0.28018790215227957,-0.2801879021522794,-0.2801879021522793922675632817717590391431324780174514767050422875915097629831425315182141282967350069,0.2801879021522794,1.742579867989971e-16,1.742579867989971e-16
20260919,float64,-0.5,-0.5,6,-0.44300541875783817,-0.4430054187578382,-0.4430054187578382192423241410235232226165307970622403501266128525172943140426608310738722529163436505,0.4430054187578382,5.3986632776004804e-17,5.3986632776004804e-17
20260919,float64,-0.5,-0.5,7,8.82270441662094,8.82270441662094,8.822704416620940519240667463626964224352663169407556639783843225366421705030105385501719018322536515,8.82270441662094,2.261261951666067e-16,2.563003184608695e-17
20260919,float64,-0.5,-0.5,8,13.492316540008703,13.492316540008702,13.49231654000870083254797365606500137396140865201097873201320178682573523015700731022273190762344976,13.492316540008702,2.4524771752874673e-15,1.8176842857304366e-16
20260919,float64,-0.5,-0.5,9,-356.6203902433658,-356.6203902433659,-356.620390243365892280246817584783835147029334944833852672147208122876049765521831517058521495420659,356.6203902433659,7.367472139846877e-14,2.0659144405117007e-16
20260919,float64,-0.5,-0.5,10,-464.6719169199597,-464.6719169199602,-464.6719169199601930835093520037111080895648698005293161787233507781341561089370270875366087126924071,464.6719169199602,4.940396798923067e-13,1.063201071342999e-15
20260919,float64,0.0,0.0,0,-0.12536734940072383,-0.12536734940072386,-0.1253673494007238570278890628728358460584616013617002177957195531979641527062648702097493966082548895,0.12536734940072386,2.498542996904549e-17,2.498542996904549e-17
20260919,float64,0.0,0.0,1,-0.09899395146377576,-0.09899395146377575,-0.09899395146377574450857981694024406769665066076659840789705747545604343568710498877528455781390879609,0.09899395146377575,1.9979127148215423e-17,1.9979127148215423e-17
20260919,float64,0.0,0.0,2,-0.007206094714989565,-0.007206094714989584,-0.007206094714989584008313808223482112593199152589018213478527114247338852149135687764388963827589807837,0.007206094714989584,1.9364510442383625e-17,1.9364510442383625e-17
20260919,float64,0.0,0.0,3,0.040428875773090345,0.04042887577309032,0.04042887577309031739849710533039883032360990761229633477190619842169148797897518645075005420229996235,0.04042887577309032,2.7348876486996368e-17,2.7348876486996368e-17
20260919,float64,0.0,0.0,4,0.002655764992805373,0.002655764992805429,0.002655764992805428969347854200532736237080838015871220211331222486968748606545162370769230022051115535,0.002655764992805429,5.577270965746943e-17,5.577270965746943e-17
20260919,float64,0.0,0.0,5,0.16225456701037927,0.16225456701037924,0.1622545670103792463489953327131290622999780181463119132672213770539642363800606862457263378457179746,0.16225456701037924,2.286061252266005e-17,2.286061252266005e-17
20260919,float64,0.0,0.0,6,0.6765131602880018,0.6765131602880015,0.6765131602880014888356978733818964138845480090484224630474496708533686547012745578178719073885490371,0.6765131602880015,3.025291224186921e-16,3.025291224186921e-16
20260919,float64,0.0,0.0,7,-6.288757848181591,-6.288757848181591,-6.288757848181591528475095873750021596429275689464052599202442334827439568527534045194491721016436009,6.288757848181591,4.1380825179587605e-16,6.580126978740796e-17
20260919,float64,0.0,0.0,8,-13.566434951464549,-13.566434951464537,-13.56643495146453622248185576858856118159863139335739333960857542936464050183135474003825345532338368,13.566434951464537,1.2807738185690372e-14,9.440754502941644e-16
20260919,float64,0.0,0.0,9,206.4389890161914,206.4389890161912,206.4389890161911844393562859522527660644092463908246041955558191852881168384678554284793428528866075,206.4389890161912,2.2939954026521723e-13,1.1112219709970833e-15
20260919,float64,0.0,0.0,10,-180.04544862030338,-180.04544862030286,-180.0454486203028712681559311312239856032374938256000323070149599341966844855738034027682923601414806,180.04544862030286,5.03996328271358e-13,2.7992728065802644e-15
20260919,float64,0.5,0.5,0,-0.17486902467141102,-0.17486902467141105,-0.1748690246714110446709994951672028980025249779674689865331527999488910341711607638634471574871930551,0.17486902467141105,2.2761493305835908e-17,2.2761493305835908e-17
20260919,float64,0.5,0.5,1,-0.09702903811282221,-0.09702903811282221,-0.09702903811282220108489952787945851710973791505209417510059285477199109448714716446696103160162643513,0.09702903811282221,6.832774194597589e-18,6.832774194597589e-18
20260919,float64,0.5,0.5,2,0.01682942795854909,0.016829427958549095,0.01682942795854909650518608697638472234284448157104892932282969503558417373904626356601758267510053812,0.016829427958549095,8.209627127205016e-18,8.209627127205016e-18
20260919,float64,0.5,0.5,3,0.06002276041233408,0.06002276041233404,0.06002276041233404150613125574983273798434171080329687310110724677175586877729050048814226737745449237,0.06002276041233404,3.648900218541366e-17,3.648900218541366e-17
20260919,float64,0.5,0.5,4,0.04582566991245291,0.04582566991245289,0.04582566991245288817082692540036239299934055460343347952246120314170587228034178931906113548381111444,0.04582566991245289,2.3099057555870857e-17,2.3099057555870857e-17
20260919,float64,0.5,0.5,5,-0.15541964041588185,-0.15541964041588166,-0.15541964041588167316416104790114210204105569310251952244686424244481650196918053627193621381189811,0.15541964041588166,1.813585339457466e-16,1.813585339457466e-16
20260919,float64,0.5,0.5,6,-1.1711721643481259,-1.171172164348126,-1.171172164348126153910498997976158761222054477092872450117367788646028651393748344265614168834447964,1.171172164348126,2.7691240216980186e-16,2.3644038903872953e-16
20260919,float64,0.5,0.5,7,1.7812068869090725,1.781206886909071,1.781206886909070939380368260778566843186286571692571382473601881740703854254245871943783097811004846,1.781206886909071,1.5338214633382204e-15,8.611135936038634e-16
20260919,float64,0.5,0.5,8,21.7472175249071,21.747217524907104,21.74721752490710276579687883094366096647166878943533579594436021613977973356717070695350607672658106,21.747217524907104,2.7377658970555706e-15,1.2589039926234266e-16
20260919,float64,0.5,0.5,9,-59.402907185414186,-59.402907185414136,-59.40290718541413750242380649351570612996588889476013471069110234546492844144828773181333493256513638,59.402907185414136,4.862843244461774e-14,8.186204135234315e-16
20260919,float64,0.5,0.5,10,-341.53433275882685,-341.5343327588272,-341.5343327588271948849734534105046032009313776801442440231850653729586905002070198224267574525656262,341.5343327588272,3.4549945952934823e-13,1.0116097457567203e-15
20260919,float64,0.9,0.9,0,-0.2116642056848356,-0.21166420568483557,-0.2116642056848355689621754552818938625793314857855622682589761881956660530825469616454566784433881006,0.21166420568483557,3.0090642200947417e-17,3.0090642200947417e-17
20260919,float64,0.9,0.9,1,-0.08525631645384657,-0.08525631645384657,-0.08525631645384656418784179607693389568663966743367491328643990056138108442374411048250007411272416184,0.08525631645384657,5.903615328285998e-18,5.903615328285998e-18
20260919,float64,0.9,0.9,2,0.041849714661253944,0.04184971466125392,0.0418497146612539217427590099269486619410210273867009282568685676904944969341322233638646453162674462,0.04184971466125392,2.1883358991548386e-17,2.1883358991548386e-17
20260919,float64,0.9,0.9,3,0.05676403701254142,0.05676403701254141,0.05676403701254141109722840347627901373805656637830460764237225046786984596443137994926241713181083926,0.05676403701254141,1.1491578790484469e-17,1.1491578790484469e-17
20260919,float64,0.9,0.9,4,-0.07423953602513747,-0.07423953602513741,-0.07423953602513740932872023096245970980425693676875877009228325059060344277161231682787364641359069685,0.07423953602513741,6.096995351653055e-17,6.096995351653055e-17
20260919,float64,0.9,0.9,5,-0.33112988126342036,-0.3311298812634203,-0.331129881263420277687215688945821439748975408909033239017065805907479960845483945302335162945712664,0.3311298812634203,7.819856914035152e-17,7.819856914035152e-17
20260919,float64,0.9,0.9,6,0.44628476860588356,0.4462847686058826,0.4462847686058826345717328013616565545955499014877173664909232320720042642836244236571408538463872437,0.4462847686058826,9.293249640404045e-16,9.293249640404045e-16
20260919,float64,0.9,0.9,7,4.128353778435073,4.128353778435072,4.12835377843507183790779245705851943983581426651804061970180502967011326487464150736341329515758882,4.128353778435072,7.251055713762478e-16,1.7564036666719788e-16
20260919,float64,0.9,0.9,8,-9.14127119448161,-9.141271194481599,-9.141271194481598253249017808926367090827596168779413375720528939000570802353047258390530522292350185,9.141271194481599,1.0932551134963646e-14,1.1959552344933609e-15
20260919,float64,0.9,0.9,9,-52.49000668347707,-52.49000668347708,-52.49000668347707566224429384382241355500425686959618118424831923233026778874075439399009354254250899,52.49000668347708,5.891228772006424e-15,1.1223524522546647e-16
20260919,float64,0.9,0.9,10,236.0924198078285,236.09241980782838,236.0924198078283739257007953353602446178224914718874305768984019318812049004992800606854381901014805,236.09241980782838,1.1775893064917843e-13,4.987831915358842e-16
20260920,float32,-0.9,-0.8999999761581421,0,0.11471927165985107,0.11471927314231233,0.1147192731423123299397121742484543461006239921535472026073215335216576311122669527590134324593156721,0.11471927314231233,1.4824612557209621e-09,1.4824612557209621e-09
20260920,float32,-0.9,-0.8999999761581421,1,-0.13184279203414917,-0.13184278091402551,-0.1318427809140255106814054124141776041785776375467932350830719805051475843252279163619272922705980229,0.13184278091402551,1.112012365924047e-08,1.112012365924047e-08
20260920,float32,-0.9,-0.8999999761581421,2,-0.12394007295370102,-0.12394006443758458,-0.1239400644375845782860661849724655965177852012475153875338205584336370902256139401799175960185009206,0.12394006443758458,8.516116441001042e-09,8.516116441001042e-09
20260920,float32,-0.9,-0.8999999761581421,3,0.0332840234041214,0.03328401890819415,0.03328401890819414762707377585217544735572447347521409766366520336143933138619305513425205294838643737,0.03328401890819415,4.495927251298708e-09,4.495927251298708e-09
20260920,float32,-0.9,-0.8999999761581421,4,0.39172208309173584,0.3917220157135557,0.3917220157135556762393789312229561088479239854315888725564973594623949011917561118482357582133657616,0.3917220157135557,6.737818016360437e-08,6.737818016360437e-08
20260920,float32,-0.9,-0.8999999761581421,5,0.5534857511520386,0.553485698779292,0.5534856987792919425442060550014833075423924444262029417413967656004493206341194423880565662663409129,0.553485698779292,5.237274663167454e-08,5.237274663167454e-08
20260920,float32,-0.9,-0.8999999761581421,6,-1.7431882619857788,-1.7431877045503323,-1.743187704550332262537427632459079705947559904917225588314140986631126211015824537484370178864190363,1.7431877045503323,5.574354465460563e-07,3.197793588670652e-07
20260920,float32,-0.9,-0.8999999761581421,7,-10.645301818847656,-10.6453009133502,-10.64530091335019896609370594913726343589146780105711580409572745895225747566755430458781847044577571,10.6453009133502,9.054974572839063e-07,8.50607666851698e-08
20260920,float32,-0.9,-0.8999999761581421,8,-1.99342942237854,-1.9934326733580787,-1.993432673358078721894634974042694431600790085547057046572866571585826035348190876452120901853783076,1.9934326733580787,3.250979538682832e-06,1.630844914970881e-06
20260920,float32,-0.9,-0.8999999761581421,9,220.2120361328125,220.21195995477115,220.2119599547711448020281341197194156007676933514973279065165514890215995682277598944329727696996008,220.21195995477115,7.617804135519797e-05,3.459305360655435e-07
20260920,float32,-0.9,-0.8999999761581421,10,668.7679443359375,668.7678891424047,668.7678891424047040521759073004315084458539450125068424746887884586815262895915594059360934955169672,668.7678891424047,5.519353279594782e-05,8.253017779715069e-08
20260920,float32,-0.5,-0.5,0,0.05287379026412964,0.05287381737557266,0.05287381737557266254774611445580891186605753213663601188993702075215569990640312051251075459212333737,0.05287381737557266,2.711144302387587e-08,2.711144302387587e-08
20260920,float32,-0.5,-0.5,1,-0.17419345676898956,-0.17419345508794254,-0.1741934550879425261283779236738452347073893276199921431735793023865661563701523223559761887522304413,0.17419345508794254,1.6810470368599032e-09,1.6810470368599032e-09
20260920,float32,-0.5,-0.5,2,-0.07608729600906372,-0.07608728226688945,-0.07608728226688945383149508357474857294511411797473399610070517752863199878256407341783987579789457525,0.07608728226688945,1.3742174266871629e-08,1.3742174266871629e-08
20260920,float32,-0.5,-0.5,3,0.20547179877758026,0.2054718119923767,0.2054718119923767042321087430217486907224217077526454763014210902961140400914439155433260811368312952,0.2054718119923767,1.321479644300164e-08,1.321479644300164e-08
20260920,float32,-0.5,-0.5,4,0.3779289722442627,0.3779289757713064,0.37792897577130643394805063120620469868529171859458461700375509589487005985429541585147417944808005,0.3779289757713064,3.5270437386355507e-09,3.5270437386355507e-09
20260920,float32,-0.5,-0.5,5,-0.7716700434684753,-0.7716701424112882,-0.7716701424112881278078182956322314359450031646974072188803064325865597252522909240116253176188542358,0.7716701424112882,9.894281278601094e-08,9.894281278601094e-08
20260920,float32,-0.5,-0.5,6,-3.8083226680755615,-3.808322919127577,-3.808322919127576988778676045412903371972247272143305312972068991587980896417796124659656081753483619,3.808322919127577,2.510520154653412e-07,6.592193487700697e-08
20260920,float32,-0.5,-0.5,7,4.459308624267578,4.459308848154795,4.459308848154795521226161543040253623167022906110816285572965321428416341610974802079249269423628165,4.459308848154795,2.2388721739622615e-07,5.020670803926662e-08
20260920,float32,-0.5,-0.5,8,53.823368072509766,53.82337324575807,53.82337324575806807444076999413551208361997749733901869468253871915260134725557131922641926955908771,53.82337324575807,5.173248302449441e-06,9.61152746563902e-08
20260920,float32,-0.5,-0.5,9,-83.46475219726562,-83.46473641959629,-83.46473641959628736536152102561342474014138157388026981137351647571120820373677951084093274422995034,83.46473641959629,1.577766933763464e-05,1.890339563084066e-07
20260920,float32,-0.5,-0.5,10,-994.7459716796875,-994.7459855311179,-994.745985531117915824458955516219570219369555154948358754756792581421649323520574472739211313164581,994.7459855311179,1.3851430415824459e-05,1.3924590415339911e-08
20260920,float32,0.0,0.0,0,-0.038741059601306915,-0.03874105674182258,-0.03874105674182257694411167174387983118453383685742222416185294479377005735705212898359667701596159379,0.03874105674182258,2.8594843383390913e-09,2.8594843383390913e-09
20260920,float32,0.0,0.0,1,-0.18151187896728516,-0.18151191208442238,-0.1815119120844223884180100108268038450346638911478287290668427332198098358590746707043476962915630448,0.18151191208442238,3.311713723216801e-08,3.311713723216801e-08
20260920,float32,0.0,0.0,2,0.05004318803548813,0.050043196638412765,0.05004319663841276626772943168927372715929304979635155623672913109204221299863054998386806921922147426,0.050043196638412765,8.60292463760562e-09,8.60292463760562e-09
20260920,float32,0.0,0.0,3,0.241683229804039,0.24168320821849534,0.241683208218495336259011513006611925406506409719194714388694691746884571916334863250461709399074645,0.24168320821849534,2.1585543665205833e-08,2.1585543665205833e-08
20260920,float32,0.0,0.0,4,-0.28233352303504944,-0.2823335528481126,-0.282333552848112636068517502873295138056323998989661345183830032882644091958064116051618677119392195,0.2823335528481126,2.9813063197591955e-08,2.9813063197591955e-08
20260920,float32,0.0,0.0,5,-1.3163717985153198,-1.3163720463217277,-1.316372046321727567365961025996457388336312628218846269714002954036578675206087830817307924861233925,1.3163720463217277,2.478064077431472e-07,1.8824952142943193e-07
20260920,float32,0.0,0.0,6,2.5465404987335205,2.5465401423664193,2.546540142366419358954386226962058419394232334537050813125600692100411269723948453567437004925258627,2.5465401423664193,3.563671011488581e-07,1.399416782088098e-07
20260920,float32,0.0,0.0,7,15.113191604614258,15.113193583922955,15.11319358392295527364235201351696810013758462452527398142940028759729389524865595515835729544191613,15.113193583922955,1.9793086974611425e-06,1.309656153393471e-07
20260920,float32,0.0,0.0,8,-21.421396255493164,-21.421390952046004,-21.42139095204600359185791161317742953961189461824472465973220611948557183546640636804128824792828865,21.421390952046004,5.303447160470642e-06,2.475771611816878e-07
20260920,float32,0.0,0.0,9,-280.8305969238281,-280.8306517709676,-280.8306517709675952920031880299812645199722729984636489598486099981457377743609005214578964361944224,280.8306517709676,5.4847139470292003e-05,1.953032517085164e-07
20260920,float32,0.0,0.0,10,-801.0775146484375,-801.0785328934272,-801.0785328934272112355024726711115403392169432241859968017086113637563789875557503236202181448803726,801.0785328934272,0.0010182449897112355,1.2710925931736326e-06
20260920,float32,0.5,0.5,0,-0.11920955032110214,-0.11920956390065308,-0.1192095639006530874223556746327153395666483959831670266467949985981217089898250488475624518175359007,0.11920956390065308,1.3579550945088372e-08,1.3579550945088372e-08
20260920,float32,0.5,0.5,1,-0.1346602886915207,-0.13466029048619613,-0.1346602904861961150016562174206756901575719235983046248564862097266471956847947805986061208200402111,0.13466029048619613,1.7946754240836874e-09,1.7946754240836874e-09
20260920,float32,0.5,0.5,2,0.11782357841730118,0.11782355555738148,0.1178235555573814867733615322401064565975490233171926423243326535741124178596731306315838193619787317,0.11782355555738148,2.2859919691205154e-08,2.2859919691205154e-08
20260920,float32,0.5,0.5,3,0.016661640256643295,0.01666165425832867,0.01666165425832866779886883227194799661347198509993157281528725369296784417889891830537897551658999537,0.01666165425832867,1.4001685372510782e-08,1.4001685372510782e-08
20260920,float32,0.5,0.5,4,-0.4342147409915924,-0.4342147013973213,-0.4342147013973213265993330850479474660698772789293208325975434472552413334037934339337720953422542097,0.4342147013973213,3.959427108062723e-08,3.959427108062723e-08
20260920,float32,0.5,0.5,5,0.7346656918525696,0.7346656711722497,0.7346656711722497255181709592358308716311502006038934237676676534170667089309421514334201402121689608,0.7346656711722497,2.0680319854559953e-08,2.0680319854559953e-08
20260920,float32,0.5,0.5,6,2.7845332622528076,2.7845331880635955,2.78453318806359540998086622186932227333397876326411071567224037303490048662241212666081023759912357,2.7845331880635955,7.418921220720663e-08,2.6643321230729838e-08
20260920,float32,0.5,0.5,7,-15.244038581848145,-15.244036745323967,-15.24403674532396759397655942709744654821496261407066622170468992811804999299415271490440560381123952,15.244036745323967,1.8365241769372734e-06,1.204749245635752e-07
20260920,float32,0.5,0.5,8,-25.385889053344727,-25.38589612383972,-25.38589612383972154401701824372323190196850041679122909547582761936660420960425297683919542279251428,25.38589612383972,7.070494994981517e-06,2.7852059901646186e-07
